2000,8,12,0,3,ALBERTO,34.3,-58,90,970,
2000,8,12,6,3,ALBERTO,35.1,-56.7,100,960,
2000,8,12,12,3,ALBERTO,35.9,-55.3,110,950,
2000,8,12,18,3,ALBERTO,36.8,-53.8,110,954,
2000,8,13,0,3,ALBERTO,37.4,-52,105,958,
2000,8,13,6,3,ALBERTO,38,-50.3,95,966,
2000,8,13,12,3,ALBERTO,38.4,-48.3,85,973,
2000,8,13,18,3,ALBERTO,38.8,-46.3,75,980,
2000,8,14,0,3,ALBERTO,39,-44.2,65,987,
2000,8,14,6,3,ALBERTO,39.1,-42.2,60,991,
2000,8,14,12,3,ALBERTO,39.1,-40.6,55,994,
2000,8,14,18,3,ALBERTO,39.1,-39.3,50,997,
2000,8,15,0,3,ALBERTO,38.9,-38.5,45,1000,
2000,8,15,6,3,ALBERTO,38.3,-38.5,45,1001,
2000,8,15,12,3,ALBERTO,37.3,-38.5,45,1002,
2000,8,15,18,3,ALBERTO,36.6,-38.9,40,1002,
2000,8,16,0,3,ALBERTO,36.1,-39.4,40,1003,
2000,8,16,6,3,ALBERTO,35.4,-40.2,40,1003,
2000,8,16,12,3,ALBERTO,34.6,-41.3,40,1003,
2000,8,16,18,3,ALBERTO,33.9,-42.4,40,1002,
2000,8,17,0,3,ALBERTO,33.4,-43.5,45,1001,
2000,8,17,6,3,ALBERTO,33,-44.2,45,1000,
2000,8,17,12,3,ALBERTO,33,-44.9,50,998,
2000,8,17,18,3,ALBERTO,33,-45.8,50,997,
2000,8,18,0,3,ALBERTO,33.2,-46.5,55,995,
2000,8,18,6,3,ALBERTO,33.6,-47.1,55,993,
2000,8,18,12,3,ALBERTO,34.2,-47.6,60,991,
2000,8,18,18,3,ALBERTO,34.7,-48,65,987,
2000,8,19,0,3,ALBERTO,34.9,-48.1,75,979,
2000,8,19,6,3,ALBERTO,35.3,-48.2,80,976,
2000,8,19,12,3,ALBERTO,35.6,-48.2,85,973,
2000,8,19,18,3,ALBERTO,36,-48.2,90,970,
2000,8,20,0,3,ALBERTO,36.4,-48.1,90,970,
2000,8,20,6,3,ALBERTO,36.7,-48,90,971,
2000,8,20,12,3,ALBERTO,37.1,-47.9,85,972,
2000,8,20,18,3,ALBERTO,37.4,-47.7,85,973,
2000,8,21,0,3,ALBERTO,37.9,-47.5,85,974,
2000,8,21,6,3,ALBERTO,38.3,-47.3,80,976,
2000,8,21,12,3,ALBERTO,38.9,-47.2,80,977,
2000,8,21,18,3,ALBERTO,40,-46.7,80,978,
2000,8,22,0,3,ALBERTO,41.2,-45.9,75,979,
2000,8,22,6,3,ALBERTO,42.6,-45.4,75,981,
2000,8,22,12,3,ALBERTO,44,-44,70,983,
2000,8,22,18,3,ALBERTO,46.1,-42.1,65,985,
2000,8,23,0,3,ALBERTO,48.3,-39.5,65,987,
2000,8,23,6,3,ALBERTO,50.7,-36.8,55,994,
2000,8,23,12,3,ALBERTO,53.2,-35.4,45,997,
2000,8,23,18,3,ALBERTO,57,-34,45,997,
2000,8,24,0,3,ALBERTO,59.5,-30.3,40,995,
2000,8,24,6,3,ALBERTO,62,-25.5,35,992,
2000,8,24,12,3,ALBERTO,65.5,-23,35,990,
2000,8,24,18,3,ALBERTO,68,-20,30,992,
2000,8,25,0,3,ALBERTO,69,-12.5,30,990,
2000,8,25,6,3,ALBERTO,70.7,-4.9,30,994,
2000,8,8,12,4,NOTNAMED,28.2,-74.2,30,0,
2000,8,8,18,4,NOTNAMED,28.1,-75.1,30,0,
2000,8,9,0,4,NOTNAMED,28,-76,30,0,
2000,8,9,6,4,NOTNAMED,27.9,-76.8,30,0,
2000,8,9,12,4,NOTNAMED,27.9,-77.4,30,0,
2000,8,9,18,4,NOTNAMED,27.9,-77.9,30,0,
2000,8,10,0,4,NOTNAMED,28,-78.6,30,0,
2000,8,10,6,4,NOTNAMED,28.3,-79.3,30,0,
2000,8,10,12,4,NOTNAMED,28.7,-78.9,30,0,
2000,8,10,18,4,NOTNAMED,28.9,-78.3,25,0,
2000,8,11,0,4,NOTNAMED,29.2,-77.8,25,0,
2000,8,11,6,4,NOTNAMED,29.4,-77.2,25,0,
2000,8,11,12,4,NOTNAMED,29.6,-76.5,25,0,
2000,8,13,18,5,BERYL,22.5,-93.5,30,1008,
2000,8,14,0,5,BERYL,22.7,-93.8,30,1008,
2000,8,14,6,5,BERYL,23.1,-94.6,35,1007,
2000,8,14,12,5,BERYL,23.5,-95.4,40,1009,
2000,8,14,18,5,BERYL,23.9,-96.3,45,1009,
2000,8,15,0,5,BERYL,24.1,-97,45,1007,
2000,8,15,6,5,BERYL,24.5,-97.7,45,1009,
2000,8,15,12,5,BERYL,24.9,-98.6,30,1010,
2000,8,15,18,5,BERYL,25.2,-99.8,25,1012,
2000,8,17,12,6,CHRIS,14.2,-51.9,25,1009,
2000,8,17,18,6,CHRIS,14.7,-52.8,25,1009,
2000,8,18,0,6,CHRIS,15.2,-53.4,25,1009,
2000,8,18,6,6,CHRIS,15.6,-54.1,30,1009,
2000,8,18,12,6,CHRIS,16.2,-55.4,35,1008,
2000,8,18,18,6,CHRIS,16.8,-56.5,30,1011,
2000,8,19,0,6,CHRIS,17.3,-57.7,25,1012,
2000,8,19,6,6,CHRIS,17.8,-59,25,1012,
2000,8,19,12,6,CHRIS,18.3,-60.4,20,1013,
2000,8,19,18,7,DEBBY,12,-44.5,30,1010,
2000,8,20,0,7,DEBBY,12.6,-45.3,30,1010,
2000,8,20,6,7,DEBBY,13.3,-46.8,35,1009,
2000,8,20,12,7,DEBBY,14,-48.8,40,1008,
2000,8,20,18,7,DEBBY,14.7,-50.6,45,1007,
2000,8,21,0,7,DEBBY,15.1,-52.1,55,1006,
2000,8,21,6,7,DEBBY,15.4,-54,65,1005,
2000,8,21,12,7,DEBBY,15.7,-56.3,75,1004,
2000,8,21,18,7,DEBBY,16.1,-58.5,75,1004,
2000,8,22,0,7,DEBBY,16.8,-60.1,70,995,
2000,8,22,6,7,DEBBY,17.5,-61.7,65,993,
2000,8,22,12,7,DEBBY,18.1,-63.5,65,994,
2000,8,22,18,7,DEBBY,18.8,-65.4,65,995,
2000,8,23,0,7,DEBBY,19.2,-66.7,65,995,
2000,8,23,6,7,DEBBY,19.5,-68.1,65,995,
2000,8,23,12,7,DEBBY,19.8,-69.7,60,1005,
2000,8,23,18,7,DEBBY,20,-71.5,50,1009,
2000,8,24,0,7,DEBBY,19.9,-73.3,40,1010,
2000,8,24,6,7,DEBBY,19.6,-75.1,35,1011,
2000,8,24,12,7,DEBBY,19.5,-77,30,1011,
2000,9,1,12,8,ERNESTO,14.8,-45.2,25,1009,
2000,9,1,18,8,ERNESTO,15,-47,30,1009,
2000,9,2,0,8,ERNESTO,15.6,-48.3,30,1009,
2000,9,2,6,8,ERNESTO,16.2,-49.5,35,1008,
2000,9,2,12,8,ERNESTO,16.9,-50.8,35,1008,
2000,9,2,18,8,ERNESTO,17.5,-52.1,35,1008,
2000,9,3,0,8,ERNESTO,18.2,-53.6,35,1008,
2000,9,3,6,8,ERNESTO,18.8,-55,35,1008,
2000,9,3,12,8,ERNESTO,19.4,-56.6,35,1008,
2000,9,3,18,8,ERNESTO,20,-58,30,1009,
2000,9,8,18,9,NOTNAMED,27.5,-93.5,25,0,
2000,9,9,0,9,NOTNAMED,28.5,-93.5,30,0,
2000,9,9,6,9,NOTNAMED,29.3,-93.8,25,0,
2000,9,9,12,9,NOTNAMED,30,-94,25,0,
2000,9,10,18,10,FLORENCE,30.9,-70.9,30,1007,
2000,9,11,0,10,FLORENCE,30.8,-71.3,30,1007,
2000,9,11,6,10,FLORENCE,30.7,-71.8,30,1006,
2000,9,11,12,10,FLORENCE,30.4,-72.2,45,1002,
2000,9,11,18,10,FLORENCE,30.1,-72.6,65,998,
2000,9,12,0,10,FLORENCE,30.1,-72.7,65,992,
2000,9,12,6,10,FLORENCE,30.2,-72.8,60,993,
2000,9,12,12,10,FLORENCE,30.3,-73.1,60,991,
2000,9,12,18,10,FLORENCE,30.6,-73.3,65,987,
2000,9,13,0,10,FLORENCE,30.8,-73.7,65,986,
2000,9,13,6,10,FLORENCE,30.7,-74,65,986,
2000,9,13,12,10,FLORENCE,30.7,-73.8,60,987,
2000,9,13,18,10,FLORENCE,30.5,-73.7,55,989,
2000,9,14,0,10,FLORENCE,30.2,-73.6,50,991,
2000,9,14,6,10,FLORENCE,29.6,-73.6,45,993,
2000,9,14,12,10,FLORENCE,29.5,-73.4,45,994,
2000,9,14,18,10,FLORENCE,29.3,-73.1,45,995,
2000,9,15,0,10,FLORENCE,29.2,-72.8,45,995,
2000,9,15,6,10,FLORENCE,29.1,-72.4,45,996,
2000,9,15,12,10,FLORENCE,29.8,-71.2,50,997,
2000,9,15,18,10,FLORENCE,30.1,-69.7,60,997,
2000,9,16,0,10,FLORENCE,30.8,-67.5,65,994,
2000,9,16,6,10,FLORENCE,32.6,-66.1,65,988,
2000,9,16,12,10,FLORENCE,34.3,-64.2,65,987,
2000,9,16,18,10,FLORENCE,36.1,-61.8,70,985,
2000,9,17,0,10,FLORENCE,37.9,-59.5,60,990,
2000,9,17,6,10,FLORENCE,40.1,-57.4,55,995,
2000,9,17,12,10,FLORENCE,42.5,-55,50,1000,
2000,9,17,18,10,FLORENCE,45.5,-53,50,1002,
2000,9,14,12,11,GORDON,19.8,-87.3,25,1008,
2000,9,14,18,11,GORDON,20.4,-87.4,25,1007,
2000,9,15,0,11,GORDON,20.7,-87.7,25,1007,
2000,9,15,6,11,GORDON,21,-88,25,1006,
2000,9,15,12,11,GORDON,21.4,-88.7,25,1004,
2000,9,15,18,11,GORDON,21.6,-87.8,30,1004,
2000,9,16,0,11,GORDON,22.5,-86.7,40,1000,
2000,9,16,6,11,GORDON,22.9,-86.6,50,997,
2000,9,16,12,11,GORDON,23.5,-86.3,55,992,
2000,9,16,18,11,GORDON,24.3,-85.9,60,983,
2000,9,17,0,11,GORDON,25.2,-85.4,65,985,
2000,9,17,6,11,GORDON,26.1,-84.9,70,981,
2000,9,17,12,11,GORDON,27.1,-84.3,65,987,
2000,9,17,18,11,GORDON,28,-83.8,65,985,
2000,9,18,0,11,GORDON,28.9,-83.4,60,989,
2000,9,18,6,11,GORDON,29.8,-83,40,1000,
2000,9,18,12,11,GORDON,31,-82.3,30,1006,
2000,9,18,18,11,GORDON,32.3,-81.5,25,1011,
2000,9,19,0,11,GORDON,33.5,-80.2,25,1011,
2000,9,19,6,11,GORDON,35,-79,20,1011,
2000,9,19,12,11,GORDON,37,-78.2,20,1010,
2000,9,19,18,11,GORDON,38.5,-76,25,1008,
2000,9,20,0,11,GORDON,40,-74,25,1007,
2000,9,20,6,11,GORDON,41.5,-72,25,1005,
2000,9,20,12,11,GORDON,42,-69.5,30,1005,
2000,9,20,18,11,GORDON,42.5,-67.2,30,1005,
2000,9,21,0,11,GORDON,43,-65,30,1004,
2000,9,21,6,11,GORDON,43.5,-63,30,1003,
2000,9,15,12,12,HELENE,14.9,-52.2,25,1010,
2000,9,15,18,12,HELENE,15.3,-53,25,1010,
2000,9,16,0,12,HELENE,15.6,-53.6,25,1010,
2000,9,16,6,12,HELENE,15.8,-54.4,25,1010,
2000,9,16,12,12,HELENE,16.1,-55.9,30,1010,
2000,9,16,18,12,HELENE,16.4,-58,30,1010,
2000,9,17,0,12,HELENE,16.6,-59.9,30,1010,
2000,9,17,6,12,HELENE,16.6,-61.7,30,1010,
2000,9,17,12,12,HELENE,16.4,-63.6,30,1010,
2000,9,17,18,12,HELENE,16.7,-65.6,30,1010,
2000,9,18,0,12,HELENE,17,-67.1,30,1010,
2000,9,18,6,12,HELENE,17.1,-68.7,30,1010,
2000,9,18,12,12,HELENE,17.2,-70.6,30,1010,
2000,9,18,18,12,HELENE,17.4,-72.5,30,1010,
2000,9,19,0,12,HELENE,17.6,-74.4,30,1010,
2000,9,19,6,12,HELENE,18.3,-76.3,30,1010,
2000,9,19,12,12,HELENE,18.9,-78.3,30,1010,
2000,9,19,18,12,HELENE,19.4,-79.6,30,1010,
2000,9,20,0,12,HELENE,19.9,-81,30,1010,
2000,9,20,6,12,HELENE,20.7,-82.6,25,1010,
2000,9,20,12,12,HELENE,21.8,-84.3,25,1010,
2000,9,20,18,12,HELENE,23,-85.4,25,1010,
2000,9,21,0,12,HELENE,23.9,-86.1,25,1008,
2000,9,21,6,12,HELENE,24.9,-86.6,35,1007,
2000,9,21,12,12,HELENE,26.1,-87,45,1006,
2000,9,21,18,12,HELENE,27.1,-87.1,60,999,
2000,9,22,0,12,HELENE,28.4,-87.2,60,996,
2000,9,22,6,12,HELENE,29.5,-87.2,50,1001,
2000,9,22,12,12,HELENE,30.5,-86.6,35,1006,
2000,9,22,18,12,HELENE,31.6,-85.4,25,1010,
2000,9,23,0,12,HELENE,32.9,-83.5,25,1011,
2000,9,23,6,12,HELENE,33.6,-81.7,25,1012,
2000,9,23,12,12,HELENE,34.4,-80,25,1011,
2000,9,23,18,12,HELENE,35.4,-78,35,1010,
2000,9,24,0,12,HELENE,36.4,-76.1,40,1008,
2000,9,24,6,12,HELENE,37.2,-74.7,45,1005,
2000,9,24,12,12,HELENE,38,-72.5,45,1001,
2000,9,24,18,12,HELENE,39.2,-70.1,45,997,
2000,9,25,0,12,HELENE,40.1,-66.8,55,993,
2000,9,25,6,12,HELENE,41.6,-62.2,60,986,
2000,9,25,12,12,HELENE,44,-55.5,55,988,
2000,9,25,18,12,HELENE,46.1,-48.8,45,990,
2000,9,21,12,13,ISAAC,11.5,-23,30,1008,
2000,9,21,18,13,ISAAC,11.9,-24.5,30,1008,
2000,9,22,0,13,ISAAC,12.3,-25.9,35,1005,
2000,9,22,6,13,ISAAC,12.7,-27.2,40,1001,
2000,9,22,12,13,ISAAC,13.1,-28.7,45,1000,
2000,9,22,18,13,ISAAC,13.5,-30.1,45,1000,
2000,9,23,0,13,ISAAC,13.7,-31.2,50,997,
2000,9,23,6,13,ISAAC,13.9,-32.3,55,994,
2000,9,23,12,13,ISAAC,14.3,-33.2,70,984,
2000,9,23,18,13,ISAAC,14.6,-34.2,85,973,
2000,9,24,0,13,ISAAC,14.9,-35,105,960,
2000,9,24,6,13,ISAAC,15.1,-35.8,100,960,
2000,9,24,12,13,ISAAC,15.5,-36.8,100,960,
2000,9,24,18,13,ISAAC,15.8,-37.8,100,960,
2000,9,25,0,13,ISAAC,16.3,-38.6,95,965,
2000,9,25,6,13,ISAAC,16.7,-39.5,95,965,
2000,9,25,12,13,ISAAC,17.2,-40.4,90,970,
2000,9,25,18,13,ISAAC,17.6,-41.2,90,970,
2000,9,26,0,13,ISAAC,17.9,-42,90,970,
2000,9,26,6,13,ISAAC,18.3,-42.9,85,973,
2000,9,26,12,13,ISAAC,18.6,-43.9,75,980,
2000,9,26,18,13,ISAAC,19.1,-45,75,980,
2000,9,27,0,13,ISAAC,19.6,-46,80,977,
2000,9,27,6,13,ISAAC,20.4,-47,85,973,
2000,9,27,12,13,ISAAC,21,-48.1,90,970,
2000,9,27,18,13,ISAAC,21.9,-49.5,95,965,
2000,9,28,0,13,ISAAC,22.8,-50.6,100,960,
2000,9,28,6,13,ISAAC,23.8,-52,105,955,
2000,9,28,12,13,ISAAC,25,-52.9,110,950,
2000,9,28,18,13,ISAAC,26.6,-54.2,120,943,
2000,9,29,0,13,ISAAC,28,-55.1,115,948,
2000,9,29,6,13,ISAAC,29.7,-55.9,110,950,
2000,9,29,12,13,ISAAC,31.2,-56.2,105,955,
2000,9,29,18,13,ISAAC,32.9,-55.9,90,965,
2000,9,30,0,13,ISAAC,34.4,-55.2,85,970,
2000,9,30,6,13,ISAAC,35.7,-54,80,975,
2000,9,30,12,13,ISAAC,37,-51.8,75,979,
2000,9,30,18,13,ISAAC,38.3,-49.8,70,985,
2000,10,1,0,13,ISAAC,39.7,-47.9,65,987,
2000,10,1,6,13,ISAAC,40.9,-45.7,60,990,
2000,10,1,12,13,ISAAC,42.1,-43.6,55,990,
2000,10,1,18,13,ISAAC,43.5,-39.5,55,990,
2000,10,2,0,13,ISAAC,44.5,-36.5,55,982,
2000,10,2,6,13,ISAAC,45.7,-33,60,972,
2000,10,2,12,13,ISAAC,47,-29,60,975,
2000,10,2,18,13,ISAAC,48.5,-25,60,976,
2000,10,3,0,13,ISAAC,49.5,-20.5,60,976,
2000,10,3,6,13,ISAAC,50.5,-16.5,60,978,
2000,10,3,12,13,ISAAC,52,-12,55,982,
2000,10,3,18,13,ISAAC,55,-9,45,988,
2000,10,4,0,13,ISAAC,58,-6,45,989,
2000,10,4,6,13,ISAAC,62,-4,45,994,
2000,9,25,12,14,JOYCE,11.2,-29.6,25,1009,
2000,9,25,18,14,JOYCE,11.4,-30.7,30,1009,
2000,9,26,0,14,JOYCE,11.5,-31.9,35,1008,
2000,9,26,6,14,JOYCE,11.6,-33,35,1007,
2000,9,26,12,14,JOYCE,11.6,-34.1,35,1005,
2000,9,26,18,14,JOYCE,11.7,-35.3,40,1002,
2000,9,27,0,14,JOYCE,12.1,-36.4,50,998,
2000,9,27,6,14,JOYCE,12.2,-37.6,55,993,
2000,9,27,12,14,JOYCE,12.4,-38.8,65,985,
2000,9,27,18,14,JOYCE,12.5,-40.1,70,978,
2000,9,28,0,14,JOYCE,12.4,-41.3,75,976,
2000,9,28,6,14,JOYCE,12.2,-42.5,80,975,
2000,9,28,12,14,JOYCE,11.7,-43.8,80,975,
2000,9,28,18,14,JOYCE,11.3,-45,75,976,
2000,9,29,0,14,JOYCE,10.9,-46.1,75,977,
2000,9,29,6,14,JOYCE,10.7,-47.2,70,980,
2000,9,29,12,14,JOYCE,10.5,-48.6,65,984,
2000,9,29,18,14,JOYCE,10.5,-50.1,60,988,
2000,9,30,0,14,JOYCE,10.4,-51.7,55,992,
2000,9,30,6,14,JOYCE,10.3,-53.3,50,996,
2000,9,30,12,14,JOYCE,10.3,-54.9,45,1000,
2000,9,30,18,14,JOYCE,10.5,-56.6,40,1003,
2000,10,1,0,14,JOYCE,10.7,-58,40,1005,
2000,10,1,6,14,JOYCE,11,-59.5,35,1006,
2000,10,1,12,14,JOYCE,11.3,-60.9,35,1007,
2000,10,1,18,14,JOYCE,11.7,-62.3,30,1008,
2000,10,2,0,14,JOYCE,11.9,-63.5,30,1009,
2000,10,2,6,14,JOYCE,11.9,-64.9,25,1009,
2000,9,28,18,15,KEITH,16.1,-82.9,25,1005,
2000,9,29,0,15,KEITH,16.2,-83.3,25,1004,
2000,9,29,6,15,KEITH,16.6,-83.6,30,1003,
2000,9,29,12,15,KEITH,16.9,-84,30,1002,
2000,9,29,18,15,KEITH,17.4,-84.8,40,1000,
2000,9,30,0,15,KEITH,17.7,-85.4,45,993,
2000,9,30,6,15,KEITH,17.9,-86,55,987,
2000,9,30,12,15,KEITH,17.9,-86.4,65,982,
2000,9,30,18,15,KEITH,17.9,-86.7,75,977,
2000,10,1,0,15,KEITH,17.9,-86.9,100,955,
2000,10,1,6,15,KEITH,17.9,-87.2,120,941,
2000,10,1,7,15,KEITH,17.9,-87.3,120,939,
2000,10,1,12,15,KEITH,17.9,-87.4,115,944,
2000,10,1,18,15,KEITH,17.9,-87.7,110,950,
2000,10,2,0,15,KEITH,17.8,-87.9,100,959,
2000,10,2,6,15,KEITH,17.6,-87.8,80,974,
2000,10,2,12,15,KEITH,17.7,-87.8,70,980,
2000,10,2,18,15,KEITH,17.7,-87.9,65,987,
2000,10,3,0,15,KEITH,17.9,-88,60,989,
2000,10,3,6,15,KEITH,18,-88.4,45,990,
2000,10,3,12,15,KEITH,18.3,-88.8,30,995,
2000,10,3,18,15,KEITH,18.6,-89.5,30,998,
2000,10,4,0,15,KEITH,19,-90.4,25,1000,
2000,10,4,6,15,KEITH,19.5,-91.4,30,1000,
2000,10,4,12,15,KEITH,19.9,-92.5,35,999,
2000,10,4,18,15,KEITH,20.3,-93.5,40,996,
2000,10,5,0,15,KEITH,20.7,-94.8,60,988,
2000,10,5,6,15,KEITH,21.2,-96.1,65,987,
2000,10,5,12,15,KEITH,21.8,-97,75,983,
2000,10,5,18,15,KEITH,22.6,-97.9,80,980,
2000,10,6,0,15,KEITH,23.2,-99,45,988,
2000,10,6,6,15,KEITH,23.5,-100,30,1002,
2000,10,6,12,15,KEITH,23.8,-101,20,1007,
2000,10,4,12,16,LESLIE,29,-81.4,30,1012,
2000,10,4,18,16,LESLIE,29.5,-80.8,30,1012,
2000,10,5,0,16,LESLIE,29.7,-79.9,30,1010,
2000,10,5,6,16,LESLIE,29.8,-78.6,30,1010,
2000,10,5,12,16,LESLIE,29.9,-77.3,35,1009,
2000,10,5,18,16,LESLIE,30.2,-75.9,35,1009,
2000,10,6,0,16,LESLIE,30.3,-74.3,35,1010,
2000,10,6,6,16,LESLIE,30.6,-73.1,40,1006,
2000,10,6,12,16,LESLIE,30.9,-72.4,40,1007,
2000,10,6,18,16,LESLIE,31.3,-71.8,40,1007,
2000,10,7,0,16,LESLIE,32.1,-70.7,40,1006,
2000,10,7,6,16,LESLIE,33.1,-69.6,40,1006,
2000,10,7,12,16,LESLIE,35.4,-68.3,40,1006,
2000,10,7,18,16,LESLIE,37.4,-66.7,40,1005,
2000,10,8,0,16,LESLIE,40,-64,40,1004,
2000,10,8,6,16,LESLIE,43,-60,40,1003,
2000,10,8,12,16,LESLIE,46,-57,40,1003,
2000,10,8,18,16,LESLIE,49,-54,35,1005,
2000,10,9,0,16,LESLIE,51,-50,35,1007,
2000,10,9,6,16,LESLIE,53,-46,35,1006,
2000,10,9,12,16,LESLIE,55,-41,35,1005,
2000,10,9,18,16,LESLIE,56,-36,35,1003,
2000,10,10,0,16,LESLIE,56,-30,40,999,
2000,10,10,6,16,LESLIE,55,-24,50,987,
2000,10,10,12,16,LESLIE,54,-17,55,980,
2000,10,10,18,16,LESLIE,53,-10,60,973,
2000,10,15,12,17,MICHAEL,30,-71.2,30,1007,
2000,10,15,18,17,MICHAEL,30,-71.5,30,1006,
2000,10,16,0,17,MICHAEL,29.9,-71.8,35,1005,
2000,10,16,6,17,MICHAEL,29.9,-71.9,35,1005,
2000,10,16,12,17,MICHAEL,29.7,-71.7,35,1005,
2000,10,16,18,17,MICHAEL,29.8,-71.4,35,1004,
2000,10,17,0,17,MICHAEL,29.9,-71.1,35,1003,
2000,10,17,6,17,MICHAEL,29.8,-71,45,1000,
2000,10,17,12,17,MICHAEL,29.8,-70.9,55,995,
2000,10,17,18,17,MICHAEL,30.1,-70.9,65,988,
2000,10,18,0,17,MICHAEL,30.4,-70.9,65,988,
2000,10,18,6,17,MICHAEL,30.8,-70.8,65,986,
2000,10,18,12,17,MICHAEL,31.5,-70.4,65,984,
2000,10,18,18,17,MICHAEL,32.6,-69.5,70,979,
2000,10,19,0,17,MICHAEL,34.2,-67.8,75,983,
2000,10,19,6,17,MICHAEL,36.3,-65.5,65,986,
2000,10,19,12,17,MICHAEL,39.8,-61.6,75,979,
2000,10,19,18,17,MICHAEL,44,-58.5,85,965,
2000,10,20,0,17,MICHAEL,48,-56.5,75,966,
2000,10,20,6,17,MICHAEL,50,-56,70,966,
2000,10,20,12,17,MICHAEL,51,-53.5,65,968,
2000,10,20,18,17,MICHAEL,52,-50.5,60,970,
2000,10,19,12,18,NADINE,26.2,-59.9,25,1009,
2000,10,19,18,18,NADINE,27.5,-59.4,30,1008,
2000,10,20,0,18,NADINE,28.7,-58.8,30,1008,
2000,10,20,6,18,NADINE,29.7,-58,30,1005,
2000,10,20,12,18,NADINE,30.4,-57.2,35,1003,
2000,10,20,18,18,NADINE,31.4,-56.3,40,1000,
2000,10,21,0,18,NADINE,32.4,-55.2,50,999,
2000,10,21,6,18,NADINE,33.3,-53.5,50,1000,
2000,10,21,12,18,NADINE,34.1,-52.3,50,1000,
2000,10,21,18,18,NADINE,34.8,-51.3,45,1000,
2000,10,22,0,18,NADINE,35.7,-50.5,40,1004,
2000,10,22,6,18,NADINE,37,-49,40,1005,
2000,10,22,12,18,NADINE,39,-47,35,1005,
2000,10,25,0,19,NOTNAMED,21.5,-69.5,30,1009,
2000,10,25,6,19,NOTNAMED,22.5,-70,35,1007,
2000,10,25,12,19,NOTNAMED,23.5,-70.9,35,1006,
2000,10,25,18,19,NOTNAMED,24.5,-71.7,35,1005,
2000,10,26,0,19,NOTNAMED,25.7,-71.7,35,1004,
2000,10,26,6,19,NOTNAMED,26.6,-71.7,35,1003,
2000,10,26,12,19,NOTNAMED,27.4,-71.8,40,1002,
2000,10,26,18,19,NOTNAMED,28.3,-72.1,45,1000,
2000,10,27,0,19,NOTNAMED,29.2,-72.5,50,997,
2000,10,27,6,19,NOTNAMED,30,-72.6,50,997,
